IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 2 
Run time: 11:15:27 26-11-2020
Barometric pressure: 1.0199 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s], PIV,Ch17(363.5mm),Ch18(383.5mm),Ch19(403.5mm),Ch20(423.5mm),Ch21(443.5mm),Ch22(463.5mm),Ch23(483.5mm),Ch24(503.5mm),Ch25(523.5mm),Ch26(543.5mm),Ch27(563.5mm),Ch28(583.5mm),Ch29(0.0mm),Ch30(0.0mm),Ch31(0.0mm),Ch32(0.0mm),Kulite
11.93000,0.00000,0.75224,0.76874,0.78226,0.79875,0.81831,0.82817,0.84189,0.85370,0.86621,0.87082,0.87711,0.88192,1.02012,1.02001,1.01991,1.02000,0.00000
11.94000,0.00000,0.75629,0.77431,0.78570,0.80255,0.82624,0.82935,0.84292,0.85364,0.86679,0.87297,0.87903,0.88466,1.01991,1.01991,1.02006,1.01979,0.00000
11.95000,0.00000,0.75796,0.77279,0.79146,0.80376,0.82125,0.83348,0.84593,0.85904,0.87193,0.87441,0.88075,0.88726,1.01991,1.02006,1.02001,1.01989,0.00000
11.96000,0.00000,0.75330,0.77221,0.78818,0.80225,0.81091,0.83271,0.84460,0.85621,0.87092,0.87390,0.88125,0.88442,1.02001,1.02006,1.02001,1.02000,0.00000
11.97000,0.00000,0.74910,0.77437,0.78686,0.80331,0.81721,0.82992,0.84261,0.85370,0.86595,0.87128,0.87893,0.88322,1.02001,1.01996,1.02016,1.01995,0.00000
11.98000,0.00000,0.74778,0.76758,0.78686,0.79987,0.80907,0.82889,0.84215,0.85323,0.86764,0.87076,0.87761,0.88235,1.01986,1.01996,1.01996,1.01989,0.00000
11.99000,0.00000,0.74793,0.77400,0.78379,0.79860,0.81795,0.82708,0.84128,0.85213,0.86547,0.86922,0.87655,0.88254,1.01996,1.01991,1.01991,1.01995,0.00000
12.00000,0.00000,0.75310,0.77153,0.78998,0.79668,0.81443,0.82863,0.84164,0.85171,0.86573,0.86994,0.87756,0.88336,1.01996,1.01996,1.02006,1.02000,0.00000
12.01000,0.00000,0.75796,0.77594,0.78892,0.80316,0.82425,0.83075,0.84414,0.85548,0.86801,0.87184,0.87948,0.88620,1.02001,1.02001,1.02011,1.01979,0.00000
12.02000,0.00000,0.75386,0.77568,0.78892,0.80452,0.82934,0.83317,0.84542,0.85579,0.87087,0.87410,0.88201,0.88683,1.01991,1.01996,1.01996,1.01979,0.00000
12.03000,0.00000,0.75766,0.77699,0.79389,0.80614,0.82446,0.83513,0.84664,0.85815,0.87341,0.87698,0.88398,0.88963,1.01986,1.02001,1.01991,1.01995,0.00000
12.04000,0.00000,0.75735,0.77652,0.79299,0.80574,0.82188,0.83575,0.84787,0.85930,0.87299,0.87564,0.88343,0.88755,1.01996,1.01996,1.02006,1.02005,0.00000
12.05000,0.00000,0.75649,0.77794,0.79151,0.80548,0.82461,0.83612,0.84741,0.85867,0.87145,0.87138,0.88135,0.88529,1.01991,1.01991,1.02001,1.01995,0.00000
12.06000,0.00000,0.75720,0.77521,0.79426,0.80538,0.82881,0.83854,0.84970,0.86166,0.87453,0.87390,0.88302,0.88934,1.01986,1.02001,1.01996,1.02000,0.00000
12.07000,0.00000,0.75528,0.77573,0.79067,0.80427,0.82288,0.83751,0.84858,0.85893,0.87156,0.87426,0.88302,0.88746,1.01996,1.01996,1.02001,1.01995,0.00000
12.08000,0.00000,0.75371,0.77715,0.79215,0.80498,0.82650,0.83632,0.84756,0.85768,0.86928,0.87251,0.88019,0.88505,1.01991,1.02001,1.01996,1.02005,0.00000
12.09000,0.00000,0.75644,0.76969,0.79225,0.80437,0.81222,0.83730,0.84771,0.85631,0.86971,0.87210,0.87984,0.88476,1.01996,1.01986,1.02001,1.01995,0.00000
12.10000,0.00000,0.74849,0.76190,0.78512,0.80063,0.80634,0.83400,0.84480,0.85197,0.86367,0.86876,0.87589,0.88062,1.02001,1.01986,1.02011,1.01984,0.00000
12.11000,0.00000,0.74804,0.76900,0.78036,0.79931,0.81616,0.83147,0.84332,0.85176,0.86171,0.86958,0.87609,0.88216,1.01991,1.01986,1.01996,1.02000,0.00000
12.12000,0.00000,0.75001,0.76427,0.78422,0.79966,0.80876,0.83188,0.84353,0.85213,0.86277,0.86892,0.87584,0.88119,1.02001,1.01996,1.02001,1.01995,0.00000
12.13000,0.00000,0.75148,0.77394,0.78168,0.80447,0.81758,0.83173,0.84511,0.85726,0.86605,0.87210,0.87857,0.88866,1.01996,1.01991,1.01996,1.01989,0.00000
12.14000,0.00000,0.75381,0.76816,0.78734,0.80260,0.81495,0.83322,0.84521,0.85349,0.86754,0.87384,0.88201,0.88572,1.01991,1.01981,1.02001,1.02000,0.00000
12.15000,0.00000,0.74869,0.76937,0.78179,0.80133,0.82047,0.83013,0.84337,0.85192,0.86256,0.86933,0.87665,0.88206,1.02001,1.02001,1.01991,1.01995,0.00000
12.16000,0.00000,0.74702,0.76811,0.78543,0.80169,0.81422,0.83193,0.84419,0.85312,0.86722,0.87153,0.87943,0.88442,1.01986,1.01986,1.01996,1.02005,0.00000
12.17000,0.00000,0.74606,0.76932,0.78416,0.79885,0.81768,0.82853,0.84225,0.85139,0.86383,0.86892,0.87685,0.88322,1.01996,1.01991,1.01991,1.01979,0.00000
12.18000,0.00000,0.75117,0.77137,0.78845,0.80371,0.81852,0.83137,0.84521,0.85626,0.86981,0.87374,0.88019,0.88693,1.01986,1.01996,1.01991,1.02011,0.00000
12.19000,0.00000,0.75629,0.77494,0.78834,0.80538,0.82724,0.83142,0.84552,0.85631,0.86992,0.87246,0.87908,0.88389,1.01991,1.02006,1.01975,1.01984,0.00000
12.20000,0.00000,0.75031,0.76869,0.78787,0.80133,0.81894,0.83168,0.84450,0.85317,0.86716,0.87138,0.87877,0.88495,1.02001,1.01996,1.02001,1.01995,0.00000
12.21000,0.00000,0.74905,0.76790,0.78707,0.80305,0.81133,0.83168,0.84475,0.85417,0.86563,0.87395,0.88090,0.88698,1.01991,1.01991,1.01991,1.01995,0.00000
12.22000,0.00000,0.74510,0.76211,0.78337,0.79653,0.81359,0.82832,0.84337,0.85192,0.86415,0.87148,0.87969,0.88442,1.02007,1.01996,1.01991,1.01989,0.00000
12.23000,0.00000,0.75143,0.76669,0.78253,0.79936,0.80918,0.82822,0.84373,0.85249,0.86489,0.86922,0.87660,0.88259,1.01986,1.02006,1.01986,1.01984,0.00000
12.24000,0.00000,0.74596,0.76821,0.78364,0.79804,0.81501,0.82946,0.84383,0.85186,0.86314,0.86886,0.87604,0.88090,1.02001,1.01986,1.02001,1.01989,0.00000
12.25000,0.00000,0.74758,0.76737,0.78443,0.79921,0.81296,0.82946,0.84343,0.85134,0.86356,0.87025,0.87706,0.88119,1.01996,1.01991,1.01991,1.01995,0.00000
12.26000,0.00000,0.74166,0.76527,0.78221,0.79901,0.81936,0.82966,0.84307,0.85071,0.86319,0.87210,0.87791,0.88355,1.01981,1.02006,1.01986,1.02000,0.00000
12.27000,0.00000,0.75138,0.77805,0.78480,0.80457,0.82992,0.83173,0.84475,0.85412,0.86663,0.87523,0.88156,0.88857,1.01996,1.01996,1.01991,1.02000,0.00000
12.28000,0.00000,0.75178,0.77710,0.79056,0.80574,0.82976,0.83524,0.84761,0.85899,0.87310,0.87919,0.88596,0.89184,1.02001,1.01996,1.01991,1.02011,0.00000
12.29000,0.00000,0.75320,0.77410,0.79072,0.80361,0.82829,0.83570,0.84807,0.85867,0.87119,0.87970,0.88661,0.89136,1.01986,1.02001,1.01996,1.01995,0.00000
12.30000,0.00000,0.76211,0.77857,0.79770,0.80731,0.82377,0.83875,0.85016,0.86234,0.87447,0.87734,0.88434,0.89001,1.01996,1.01991,1.02006,1.02000,0.00000
12.31000,0.00000,0.75209,0.76685,0.79130,0.80386,0.81642,0.83627,0.84889,0.85878,0.87114,0.87482,0.88262,0.88934,1.01986,1.01996,1.02001,1.01995,0.00000
12.32000,0.00000,0.75026,0.76574,0.78987,0.80640,0.81716,0.83441,0.84776,0.85741,0.86902,0.87533,0.88242,0.88996,1.01996,1.01991,1.02006,1.01979,0.00000
12.33000,0.00000,0.74753,0.76159,0.78612,0.80093,0.81375,0.83255,0.84521,0.85364,0.86521,0.87179,0.87963,0.88481,1.02001,1.01991,1.02006,1.01984,0.00000
12.34000,0.00000,0.74758,0.76274,0.78459,0.79941,0.81049,0.83157,0.84424,0.85385,0.86584,0.86948,0.87665,0.88476,1.02007,1.01991,1.02016,1.01989,0.00000
12.35000,0.00000,0.74596,0.75943,0.78152,0.79551,0.80713,0.82935,0.84271,0.85003,0.86261,0.86743,0.87574,0.88423,1.01991,1.02001,1.01996,1.02000,0.00000
12.36000,0.00000,0.75234,0.77168,0.77930,0.80230,0.82314,0.82997,0.84455,0.85469,0.86510,0.86856,0.87569,0.88543,1.01991,1.01991,1.02001,1.01989,0.00000
12.37000,0.00000,0.74839,0.77000,0.78459,0.80270,0.81427,0.83116,0.84521,0.85485,0.86685,0.87184,0.87817,0.88548,1.01991,1.01996,1.01991,1.01989,0.00000
12.38000,0.00000,0.75087,0.77589,0.78327,0.80523,0.81978,0.83064,0.84399,0.85333,0.86452,0.87390,0.88044,0.88919,1.02001,1.01991,1.02001,1.02000,0.00000
12.39000,0.00000,0.76373,0.78430,0.79352,0.81282,0.83832,0.83684,0.84873,0.86124,0.87272,0.88093,0.88752,0.89589,1.01996,1.01991,1.02001,1.01995,0.00000
12.40000,0.00000,0.76707,0.79077,0.79971,0.81667,0.84031,0.84138,0.85272,0.86632,0.87627,0.88504,0.89187,0.89926,1.01991,1.02006,1.01996,1.01995,0.00000
12.41000,0.00000,0.76966,0.78988,0.80473,0.81738,0.83695,0.84443,0.85389,0.86632,0.87648,0.88365,0.89107,0.89536,1.01991,1.02006,1.01986,1.02000,0.00000
12.42000,0.00000,0.76115,0.77852,0.80055,0.81126,0.82729,0.84308,0.85328,0.86474,0.87606,0.88093,0.88818,0.89122,1.01996,1.01991,1.01975,1.01989,0.00000
12.43000,0.00000,0.74814,0.76469,0.79268,0.80255,0.81254,0.83813,0.84894,0.85867,0.86870,0.87236,0.88024,0.88302,1.01996,1.01986,1.02006,1.01984,0.00000
12.44000,0.00000,0.75001,0.76416,0.78665,0.80169,0.81585,0.83477,0.84598,0.85532,0.86446,0.86917,0.87594,0.87989,1.01986,1.01996,1.01991,1.01989,0.00000
12.45000,0.00000,0.76064,0.77789,0.79183,0.80781,0.82446,0.83632,0.84771,0.85789,0.86711,0.87292,0.87862,0.88384,1.02007,1.01996,1.02006,1.01989,0.00000
12.46000,0.00000,0.75573,0.77720,0.79120,0.81019,0.82876,0.83746,0.84848,0.85851,0.86854,0.87379,0.88034,0.88490,1.02001,1.01991,1.01986,1.01995,0.00000
12.47000,0.00000,0.75958,0.77973,0.79342,0.80751,0.83296,0.84030,0.85032,0.86040,0.87188,0.87513,0.88226,0.88664,1.02001,1.02001,1.01986,1.01989,0.00000
12.48000,0.00000,0.75573,0.77763,0.79484,0.80548,0.82892,0.84086,0.85139,0.86082,0.87235,0.87605,0.88146,0.88524,1.01996,1.01991,1.01996,1.01995,0.00000
12.49000,0.00000,0.75745,0.78073,0.79098,0.80660,0.82666,0.83833,0.85057,0.86066,0.87050,0.87246,0.87923,0.88375,1.01991,1.01991,1.02001,1.02000,0.00000
12.50000,0.00000,0.75431,0.77042,0.79495,0.80564,0.81516,0.84045,0.85103,0.86166,0.87172,0.87477,0.88161,0.88702,1.02001,1.01981,1.01981,1.02016,0.00000
12.51000,0.00000,0.75953,0.77905,0.79257,0.80599,0.82572,0.83720,0.84899,0.85961,0.86949,0.87657,0.88388,0.88977,1.01986,1.01991,1.02006,1.02005,0.00000
12.52000,0.00000,0.75821,0.77668,0.79083,0.80321,0.81695,0.83797,0.84935,0.86066,0.87177,0.87544,0.88343,0.88625,1.01991,1.02001,1.01991,1.01995,0.00000
12.53000,0.00000,0.75619,0.77231,0.78966,0.80311,0.81737,0.83596,0.84919,0.85872,0.86981,0.87143,0.88004,0.88394,1.02001,1.01986,1.01996,1.01989,0.00000
12.54000,0.00000,0.75371,0.77531,0.78829,0.80559,0.82509,0.83529,0.84868,0.85810,0.87066,0.87461,0.88095,0.88649,1.02012,1.01991,1.02006,1.02000,0.00000
12.55000,0.00000,0.75143,0.76585,0.79003,0.80381,0.81196,0.83529,0.84771,0.85626,0.86822,0.87220,0.87943,0.88240,1.01991,1.02001,1.02006,1.02005,0.00000
12.56000,0.00000,0.75178,0.76411,0.78549,0.80149,0.81511,0.83317,0.84603,0.85548,0.86743,0.87256,0.87928,0.88408,1.02007,1.01996,1.02001,1.02000,0.00000
12.57000,0.00000,0.74864,0.77074,0.78490,0.80032,0.82041,0.82977,0.84429,0.85474,0.86542,0.87040,0.87842,0.88408,1.01986,1.01991,1.02001,1.01995,0.00000
12.58000,0.00000,0.75644,0.77673,0.78887,0.80351,0.82687,0.83193,0.84537,0.85584,0.86806,0.87138,0.87903,0.88481,1.01996,1.02001,1.02001,1.01995,0.00000
12.59000,0.00000,0.75305,0.77000,0.78956,0.80766,0.82020,0.83529,0.84797,0.85982,0.87341,0.87528,0.88120,0.88775,1.01996,1.01991,1.02001,1.02005,0.00000
12.60000,0.00000,0.75644,0.77326,0.78956,0.80817,0.81879,0.83462,0.84690,0.85752,0.87167,0.87544,0.88262,0.88847,1.01986,1.02001,1.01986,1.01995,0.00000
12.61000,0.00000,0.76039,0.77363,0.79040,0.80700,0.81086,0.83446,0.84654,0.85658,0.87082,0.87451,0.88221,0.88524,1.01986,1.01996,1.01996,1.01995,0.00000
12.62000,0.00000,0.75593,0.77852,0.78818,0.80645,0.83060,0.83291,0.84526,0.85495,0.86923,0.87241,0.87837,0.88442,1.01975,1.01996,1.01991,1.02000,0.00000
12.63000,0.00000,0.75664,0.77678,0.79352,0.80250,0.82593,0.83637,0.84649,0.85741,0.87220,0.87723,0.88267,0.88780,1.02001,1.01996,1.02001,1.01984,0.00000
12.64000,0.00000,0.75811,0.77652,0.79209,0.80219,0.82057,0.83746,0.84725,0.85825,0.87124,0.87841,0.88383,0.88818,1.01996,1.01996,1.02006,1.02000,0.00000
12.65000,0.00000,0.75163,0.76622,0.79051,0.79799,0.81952,0.83684,0.84715,0.85658,0.86934,0.87544,0.88221,0.88616,1.02001,1.02001,1.01991,1.01989,0.00000
12.66000,0.00000,0.75386,0.76942,0.78702,0.79744,0.81721,0.83353,0.84562,0.85506,0.86626,0.87236,0.87923,0.88452,1.01991,1.01991,1.01996,1.02000,0.00000
12.67000,0.00000,0.74966,0.76390,0.78739,0.79632,0.81222,0.83426,0.84531,0.85553,0.86881,0.87061,0.87771,0.88293,1.02007,1.01991,1.01996,1.02000,0.00000
12.68000,0.00000,0.74535,0.76569,0.78210,0.79384,0.81789,0.83204,0.84404,0.85380,0.86568,0.86809,0.87564,0.88168,1.02007,1.01986,1.02001,1.02005,0.00000
12.69000,0.00000,0.74854,0.77231,0.78702,0.79642,0.82068,0.83395,0.84506,0.85626,0.86632,0.87292,0.87943,0.88519,1.01986,1.02006,1.01996,1.02000,0.00000
12.70000,0.00000,0.74556,0.76448,0.78681,0.79602,0.81574,0.83266,0.84450,0.85448,0.86653,0.87179,0.87989,0.88428,1.02001,1.02006,1.01986,1.01995,0.00000
12.71000,0.00000,0.74672,0.76774,0.78379,0.80149,0.81763,0.83209,0.84419,0.85469,0.86621,0.87040,0.87781,0.88317,1.01986,1.02006,1.01996,1.02005,0.00000
12.72000,0.00000,0.75234,0.77421,0.78675,0.80427,0.81936,0.83266,0.84485,0.85569,0.86796,0.87087,0.87827,0.88298,1.01991,1.02001,1.01991,1.01989,0.00000
12.73000,0.00000,0.74854,0.76296,0.78485,0.79754,0.80813,0.83013,0.84230,0.84935,0.86150,0.86743,0.87453,0.87782,1.01996,1.01991,1.01986,1.02000,0.00000
12.74000,0.00000,0.73806,0.75628,0.77851,0.79238,0.80388,0.82662,0.83960,0.84710,0.85864,0.86414,0.87154,0.87686,1.02001,1.02006,1.01996,1.02005,0.00000
12.75000,0.00000,0.74368,0.76579,0.78052,0.79946,0.81784,0.82822,0.84062,0.85092,0.86356,0.86773,0.87417,0.88182,1.01991,1.02001,1.01996,1.01995,0.00000
12.76000,0.00000,0.74439,0.76422,0.78136,0.79946,0.81784,0.82868,0.84256,0.85380,0.86468,0.86886,0.87589,0.88418,1.01991,1.01991,1.01991,1.01989,0.00000
12.77000,0.00000,0.74475,0.76432,0.78284,0.79718,0.81921,0.83090,0.84353,0.85553,0.86796,0.86958,0.87766,0.88389,1.01991,1.01986,1.01991,1.01979,0.00000
12.78000,0.00000,0.74161,0.75575,0.77962,0.79647,0.80524,0.82966,0.84261,0.85443,0.86849,0.87051,0.87736,0.88278,1.01996,1.02001,1.01986,1.01989,0.00000
12.79000,0.00000,0.73634,0.75712,0.77534,0.79263,0.81081,0.82574,0.84067,0.85176,0.86298,0.86558,0.87493,0.88081,1.01996,1.01991,1.01996,1.01984,0.00000
12.80000,0.00000,0.73346,0.75007,0.77343,0.78914,0.80451,0.82445,0.83863,0.84946,0.86012,0.86322,0.87225,0.87715,1.01996,1.01996,1.01996,1.01989,0.00000
12.81000,0.00000,0.73346,0.74871,0.77359,0.79076,0.80587,0.82414,0.83837,0.84961,0.85975,0.86568,0.87382,0.88023,1.01986,1.02006,1.02006,1.01995,0.00000
12.82000,0.00000,0.73766,0.75318,0.77306,0.78873,0.80944,0.82471,0.83837,0.84820,0.85832,0.86481,0.87341,0.87941,1.01991,1.01996,1.01986,1.02000,0.00000
12.83000,0.00000,0.73710,0.76096,0.77507,0.78605,0.82146,0.82595,0.83955,0.84956,0.85996,0.86548,0.87412,0.88090,1.02001,1.01986,1.01991,1.02000,0.00000
12.84000,0.00000,0.74044,0.76027,0.77645,0.78767,0.80661,0.82610,0.83853,0.84715,0.85864,0.86527,0.87321,0.87830,1.01991,1.02006,1.02006,1.01984,0.00000
12.85000,0.00000,0.73351,0.75244,0.77444,0.78635,0.80865,0.82496,0.83888,0.84872,0.86192,0.86609,0.87367,0.88081,1.01991,1.01991,1.02011,1.01989,0.00000
12.86000,0.00000,0.73153,0.75318,0.77428,0.78909,0.80577,0.82533,0.83934,0.85019,0.86325,0.86676,0.87321,0.87912,1.01996,1.02001,1.01996,1.02000,0.00000
12.87000,0.00000,0.73295,0.75191,0.77359,0.78792,0.80991,0.82589,0.83965,0.85134,0.86547,0.86850,0.87493,0.88028,1.02012,1.01991,1.01996,1.01989,0.00000
12.88000,0.00000,0.73583,0.75454,0.77518,0.79334,0.81044,0.82713,0.84195,0.85605,0.86812,0.87040,0.87771,0.88563,1.01986,1.01996,1.02006,1.02005,0.00000
12.89000,0.00000,0.73563,0.75254,0.77206,0.79151,0.81632,0.82651,0.84062,0.85375,0.86764,0.86845,0.87706,0.88235,1.01981,1.01991,1.01981,1.01995,0.00000
12.90000,0.00000,0.73447,0.75123,0.77354,0.79455,0.81879,0.82651,0.84133,0.85490,0.86764,0.86784,0.87620,0.88298,1.01986,1.01996,1.01991,1.02000,0.00000
12.91000,0.00000,0.73335,0.75465,0.77502,0.79632,0.81217,0.82822,0.84307,0.85663,0.86971,0.86933,0.87685,0.88365,1.01991,1.01996,1.01996,1.02000,0.00000
12.92000,0.00000,0.73052,0.75044,0.77216,0.78873,0.80267,0.82574,0.84001,0.85035,0.86288,0.86578,0.87417,0.87821,1.01991,1.01991,1.01996,1.02000,0.00000
12.93000,0.00000,0.72966,0.74923,0.77301,0.78914,0.80062,0.82491,0.83904,0.84872,0.86176,0.86691,0.87377,0.87898,1.01996,1.01976,1.02001,1.01995,0.00000
12.94000,0.00000,0.72267,0.74419,0.76926,0.78079,0.80398,0.82109,0.83689,0.84516,0.85742,0.86126,0.86922,0.87450,1.01981,1.02001,1.02001,1.01989,0.00000
12.95000,0.00000,0.72409,0.74455,0.76746,0.77825,0.80466,0.82001,0.83480,0.84260,0.85440,0.85798,0.86573,0.87161,1.01991,1.01986,1.02001,1.02000,0.00000
12.96000,0.00000,0.72819,0.75291,0.77306,0.78246,0.80640,0.82084,0.83654,0.84637,0.85912,0.86239,0.86911,0.87681,1.01986,1.02001,1.01991,1.01995,0.00000
12.97000,0.00000,0.72682,0.75007,0.77100,0.78205,0.80367,0.82068,0.83536,0.84401,0.85689,0.86070,0.86886,0.87344,1.01996,1.02001,1.02001,1.02005,0.00000
12.98000,0.00000,0.72510,0.74897,0.77275,0.77912,0.80871,0.82161,0.83577,0.84537,0.85827,0.86204,0.86911,0.87373,1.01991,1.01991,1.02001,1.01995,0.00000
12.99000,0.00000,0.72222,0.75139,0.77164,0.78129,0.80986,0.82378,0.83633,0.84710,0.85906,0.86347,0.86982,0.87488,1.01991,1.01986,1.02001,1.02005,0.00000
13.00000,0.00000,0.72100,0.74529,0.77005,0.78185,0.80718,0.82125,0.83567,0.84616,0.85769,0.86137,0.86901,0.87503,1.01996,1.01991,1.02001,1.01995,0.00000
13.01000,0.00000,0.72662,0.75060,0.77481,0.78595,0.80934,0.82295,0.83674,0.84862,0.86097,0.86666,0.87346,0.87691,1.01996,1.01996,1.02001,1.02000,0.00000
13.02000,0.00000,0.72450,0.74755,0.77153,0.78301,0.81075,0.82244,0.83623,0.84768,0.86097,0.86373,0.87190,0.87377,1.01991,1.01991,1.02001,1.01995,0.00000
13.03000,0.00000,0.73543,0.76111,0.77454,0.78919,0.81516,0.82404,0.83745,0.84909,0.86065,0.86491,0.87169,0.87604,1.01991,1.02006,1.01996,1.01989,0.00000
13.04000,0.00000,0.73487,0.75854,0.77629,0.79207,0.82057,0.82589,0.83868,0.85192,0.86277,0.86645,0.87276,0.87618,1.01991,1.01996,1.01991,1.01989,0.00000
13.05000,0.00000,0.73664,0.76900,0.77930,0.79678,0.83412,0.82878,0.84057,0.85433,0.86515,0.86856,0.87427,0.87874,1.01991,1.02011,1.01975,1.02011,0.00000
13.06000,0.00000,0.73892,0.76679,0.78760,0.79804,0.82797,0.83467,0.84460,0.85930,0.87172,0.87128,0.87786,0.88124,1.01996,1.01996,1.01991,1.01984,0.00000
13.07000,0.00000,0.73219,0.75864,0.78305,0.79602,0.81753,0.83307,0.84419,0.85731,0.86844,0.86815,0.87493,0.87676,1.01986,1.02001,1.01991,1.01989,0.00000
13.08000,0.00000,0.74252,0.77147,0.78258,0.80381,0.83076,0.83266,0.84480,0.85663,0.86589,0.86804,0.87336,0.87623,1.01996,1.02006,1.02006,1.01989,0.00000
13.09000,0.00000,0.76540,0.79882,0.79643,0.81865,0.84320,0.83859,0.84894,0.86155,0.87071,0.87179,0.87620,0.87960,1.01991,1.02001,1.02001,1.01984,0.00000
13.10000,0.00000,0.78211,0.81192,0.80838,0.82983,0.84987,0.84438,0.85323,0.86700,0.87511,0.87610,0.88019,0.88380,1.01996,1.01996,1.02006,1.01989,0.00000
13.11000,0.00000,0.79179,0.81707,0.81457,0.83206,0.84635,0.84711,0.85562,0.86909,0.87728,0.87867,0.88257,0.88620,1.01996,1.01991,1.01996,1.02005,0.00000
13.12000,0.00000,0.80247,0.81765,0.81774,0.83343,0.84415,0.84856,0.85675,0.87035,0.87839,0.87729,0.88247,0.88457,1.01996,1.01986,1.01996,1.01989,0.00000
13.13000,0.00000,0.80232,0.81518,0.81938,0.83292,0.83727,0.84907,0.85721,0.86940,0.87802,0.87677,0.88060,0.88163,1.02001,1.01986,1.02001,1.02000,0.00000
13.14000,0.00000,0.79883,0.81291,0.81832,0.82938,0.84131,0.84706,0.85588,0.86715,0.87479,0.87564,0.87883,0.87994,1.01991,1.02001,1.01996,1.02000,0.00000
13.15000,0.00000,0.79979,0.81854,0.82118,0.83257,0.84793,0.84876,0.85746,0.86925,0.87622,0.87672,0.87999,0.88177,1.01996,1.02001,1.02001,1.01989,0.00000
13.16000,0.00000,0.79690,0.81034,0.82403,0.83297,0.84383,0.85000,0.85828,0.86946,0.87622,0.87477,0.87918,0.88086,1.01996,1.01996,1.02001,1.01984,0.00000
13.17000,0.00000,0.78561,0.80076,0.81822,0.82867,0.83879,0.84974,0.85782,0.86752,0.87458,0.87374,0.87827,0.87960,1.01996,1.01996,1.02001,1.02000,0.00000
13.18000,0.00000,0.78444,0.79892,0.81689,0.82811,0.83464,0.84876,0.85736,0.86726,0.87347,0.87261,0.87726,0.87821,1.01996,1.01991,1.02001,1.01989,0.00000
13.19000,0.00000,0.78530,0.80087,0.81573,0.82366,0.83228,0.84752,0.85588,0.86474,0.87188,0.87133,0.87549,0.87570,1.01991,1.01996,1.02001,1.01995,0.00000
13.20000,0.00000,0.78049,0.79656,0.81335,0.82108,0.83375,0.84484,0.85414,0.86291,0.86965,0.86850,0.87392,0.87435,1.01991,1.01996,1.01991,1.01989,0.00000
13.21000,0.00000,0.77816,0.79703,0.81340,0.82300,0.83149,0.84474,0.85343,0.86160,0.86865,0.86933,0.87407,0.87406,1.02001,1.02001,1.01996,1.01984,0.00000
13.22000,0.00000,0.76844,0.78320,0.80981,0.81647,0.82152,0.84210,0.85108,0.85888,0.86642,0.86707,0.87164,0.87146,1.01986,1.02006,1.01991,1.02000,0.00000
13.23000,0.00000,0.76079,0.77442,0.80272,0.81095,0.81548,0.83875,0.84817,0.85516,0.86282,0.86368,0.86800,0.86818,1.01991,1.02001,1.01991,1.01995,0.00000
13.24000,0.00000,0.75654,0.77111,0.79775,0.80548,0.81438,0.83606,0.84588,0.85265,0.85996,0.86296,0.86755,0.86814,1.01991,1.01991,1.01991,1.02005,0.00000
13.25000,0.00000,0.75406,0.77379,0.79405,0.80042,0.80923,0.83281,0.84337,0.85040,0.85822,0.86204,0.86740,0.86857,1.02007,1.02001,1.01996,1.01995,0.00000
13.26000,0.00000,0.75816,0.77252,0.79151,0.79536,0.80409,0.82935,0.84001,0.84647,0.85520,0.85865,0.86375,0.86582,1.01991,1.01996,1.02001,1.01995,0.00000
13.27000,0.00000,0.75386,0.76900,0.78755,0.79197,0.80115,0.82589,0.83699,0.84417,0.85313,0.85428,0.86016,0.86255,1.01996,1.02001,1.01996,1.02000,0.00000
13.28000,0.00000,0.75386,0.76848,0.78422,0.79010,0.80141,0.82321,0.83511,0.84354,0.85255,0.85382,0.85946,0.86250,1.01986,1.01996,1.01991,1.02005,0.00000
13.29000,0.00000,0.75548,0.77158,0.78469,0.79318,0.81259,0.82259,0.83475,0.84454,0.85345,0.85377,0.85941,0.86322,1.01991,1.02011,1.01991,1.02000,0.00000
13.30000,0.00000,0.75021,0.77300,0.78570,0.79693,0.81516,0.82481,0.83633,0.84736,0.85779,0.85577,0.86047,0.86346,1.01981,1.01996,1.01986,1.01995,0.00000
13.31000,0.00000,0.74556,0.75875,0.78327,0.79167,0.80493,0.82336,0.83460,0.84469,0.85430,0.85254,0.85839,0.85913,1.02001,1.01991,1.01991,1.02000,0.00000
13.32000,0.00000,0.73837,0.75575,0.78030,0.78620,0.79989,0.82182,0.83296,0.84234,0.85234,0.85238,0.85723,0.85884,1.01986,1.01986,1.01986,1.01989,0.00000
13.33000,0.00000,0.73244,0.74971,0.77433,0.78119,0.79049,0.81774,0.82954,0.83794,0.84747,0.84761,0.85410,0.85614,1.02001,1.01991,1.01986,1.01989,0.00000
13.34000,0.00000,0.73199,0.74797,0.77063,0.77674,0.78571,0.81407,0.82628,0.83485,0.84477,0.84504,0.85182,0.85368,1.01996,1.02006,1.02006,1.02000,0.00000
13.35000,0.00000,0.73239,0.74561,0.76630,0.77041,0.78472,0.81010,0.82281,0.83082,0.84111,0.84196,0.84965,0.85152,1.02007,1.02001,1.01991,1.01995,0.00000
