IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 1 
Run time: 11:15:27 26-11-2020
Barometric pressure: 1.0199 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s] ,Ch1(33.0mm),Ch2(53.0mm),Ch3(73.0mm),Ch4(93.0mm),Ch5(113.0mm),Ch6(133.0mm),Ch7(153.0mm),Ch8(173.0mm),Ch9(193.0mm),Ch10(0.0mm),Ch11(213.0mm),Ch12(233.0mm),Ch13(253.0mm),Ch14(273.0mm),Ch15(0.0mm),Ch16(0.0mm)
15.53000,1.49521,1.31311,1.13966,0.98627,0.80518,0.61660,0.46265,0.34208,0.28130,0.66781,0.27381,0.26968,0.26378,0.26506,1.01990,2.00149
15.54000,1.49692,1.31429,1.14063,0.98707,0.80533,0.61690,0.46270,0.34208,0.28156,0.66749,0.27397,0.26989,0.26404,0.26527,1.01985,2.00483
15.55000,1.50111,1.31649,1.14182,0.98723,0.80569,0.61731,0.46282,0.34213,0.28171,0.66723,0.27412,0.27010,0.26410,0.26543,1.01959,2.00392
15.56000,1.50510,1.31949,1.14441,0.98829,0.80676,0.61767,0.46344,0.34270,0.28197,0.66681,0.27417,0.27030,0.26420,0.26564,1.01980,2.01030
15.57000,1.50396,1.31944,1.14506,0.98892,0.80743,0.61828,0.46383,0.34265,0.28203,0.66686,0.27433,0.27036,0.26436,0.26595,1.01985,2.01000
15.58000,1.50635,1.32094,1.14582,0.98967,0.80819,0.61878,0.46406,0.34317,0.28229,0.66686,0.27464,0.27061,0.26457,0.26590,1.01980,2.01242
15.59000,1.50645,1.32110,1.14598,0.99030,0.80850,0.61889,0.46412,0.34327,0.28254,0.66634,0.27475,0.27082,0.26483,0.26621,1.01985,2.00939
15.60000,1.51127,1.32475,1.14917,0.99147,0.80988,0.61960,0.46457,0.34369,0.28270,0.66634,0.27501,0.27087,0.26493,0.26663,1.01980,2.01182
15.61000,1.50738,1.32298,1.14804,0.99184,0.81014,0.61970,0.46474,0.34385,0.28296,0.66602,0.27516,0.27113,0.26504,0.26668,1.01980,2.01455
15.62000,1.51111,1.32496,1.14912,0.99253,0.81065,0.61970,0.46502,0.34385,0.28317,0.66587,0.27547,0.27129,0.26535,0.26694,1.01995,2.01668
15.63000,1.51433,1.32786,1.15160,0.99386,0.81193,0.62077,0.46553,0.34457,0.28343,0.66571,0.27558,0.27149,0.26551,0.26694,1.01985,2.02093
15.64000,1.51474,1.32904,1.15295,0.99481,0.81295,0.62092,0.46609,0.34509,0.28364,0.66560,0.27594,0.27180,0.26582,0.26731,1.01985,2.02153
15.65000,1.52034,1.33301,1.15593,0.99651,0.81479,0.62194,0.46700,0.34551,0.28390,0.66534,0.27620,0.27196,0.26603,0.26752,1.01974,2.03034
15.66000,1.52329,1.33531,1.15814,0.99810,0.81627,0.62255,0.46751,0.34587,0.28421,0.66555,0.27651,0.27227,0.26634,0.26783,1.01980,2.03004
15.67000,1.52246,1.33553,1.15852,0.99895,0.81658,0.62285,0.46785,0.34639,0.28457,0.66513,0.27682,0.27258,0.26665,0.26814,1.01980,2.02913
15.68000,1.51889,1.33328,1.15679,0.99900,0.81632,0.62336,0.46796,0.34645,0.28483,0.66518,0.27703,0.27278,0.26697,0.26840,1.01990,2.03156
15.69000,1.51764,1.33258,1.15631,0.99937,0.81617,0.62326,0.46807,0.34645,0.28504,0.66508,0.27724,0.27309,0.26707,0.26851,1.01985,2.02700
15.70000,1.51816,1.33183,1.15495,0.99932,0.81561,0.62366,0.46796,0.34665,0.28520,0.66487,0.27734,0.27320,0.26723,0.26851,1.01985,2.02700
15.71000,1.51365,1.32920,1.15371,0.99916,0.81510,0.62356,0.46779,0.34650,0.28546,0.66461,0.27734,0.27335,0.26718,0.26898,1.01985,2.02579
15.72000,1.51775,1.33220,1.15598,0.99985,0.81597,0.62397,0.46801,0.34665,0.28551,0.66440,0.27745,0.27340,0.26712,0.26898,1.01985,2.02579
15.73000,1.52060,1.33322,1.15636,1.00033,0.81632,0.62468,0.46813,0.34686,0.28561,0.66414,0.27760,0.27356,0.26733,0.26908,1.01980,2.03125
15.74000,1.51754,1.33295,1.15701,1.00086,0.81668,0.62504,0.46841,0.34707,0.28582,0.66445,0.27786,0.27382,0.26749,0.26939,1.01990,2.03095
15.75000,1.51645,1.33140,1.15549,1.00086,0.81658,0.62549,0.46830,0.34707,0.28587,0.66429,0.27792,0.27382,0.26765,0.26944,1.01990,2.02943
15.76000,1.51578,1.33038,1.15436,1.00059,0.81592,0.62483,0.46824,0.34686,0.28608,0.66414,0.27792,0.27392,0.26749,0.26960,1.01995,2.02427
15.77000,1.51334,1.32877,1.15339,1.00044,0.81551,0.62417,0.46847,0.34686,0.28613,0.66424,0.27797,0.27397,0.26759,0.26965,1.01980,2.02700
15.78000,1.52091,1.33429,1.15776,1.00150,0.81678,0.62443,0.46869,0.34723,0.28603,0.66377,0.27792,0.27402,0.26754,0.26976,1.01980,2.02852
15.79000,1.52137,1.33424,1.15733,1.00134,0.81648,0.62402,0.46841,0.34733,0.28623,0.66361,0.27797,0.27408,0.26765,0.26965,1.01985,2.02822
15.80000,1.52153,1.33429,1.15712,1.00144,0.81704,0.62427,0.46875,0.34738,0.28634,0.66382,0.27797,0.27402,0.26770,0.26997,1.01980,2.03064
15.81000,1.52205,1.33478,1.15760,1.00160,0.81694,0.62412,0.46892,0.34749,0.28639,0.66366,0.27802,0.27413,0.26770,0.26991,1.01985,2.03034
15.82000,1.51863,1.33354,1.15728,1.00197,0.81714,0.62432,0.46852,0.34749,0.28644,0.66356,0.27802,0.27418,0.26775,0.27017,1.01990,2.02791
15.83000,1.51744,1.33263,1.15620,1.00139,0.81653,0.62376,0.46852,0.34743,0.28644,0.66340,0.27812,0.27423,0.26765,0.27012,1.01995,2.02791
15.84000,1.52220,1.33456,1.15722,1.00171,0.81689,0.62387,0.46881,0.34743,0.28655,0.66324,0.27802,0.27423,0.26775,0.27012,1.01990,2.02852
15.85000,1.51842,1.33263,1.15593,1.00166,0.81632,0.62392,0.46852,0.34754,0.28655,0.66303,0.27807,0.27418,0.26770,0.27023,1.01980,2.02943
15.86000,1.52298,1.33515,1.15771,1.00219,0.81719,0.62402,0.46909,0.34759,0.28665,0.66293,0.27812,0.27423,0.26775,0.27012,1.01985,2.03034
15.87000,1.52262,1.33580,1.15825,1.00229,0.81730,0.62437,0.46909,0.34749,0.28660,0.66282,0.27823,0.27439,0.26775,0.27033,1.01990,2.03064
15.88000,1.52189,1.33526,1.15820,1.00234,0.81745,0.62458,0.46898,0.34743,0.28665,0.66261,0.27828,0.27433,0.26796,0.27033,1.02001,2.02973
15.89000,1.52288,1.33558,1.15825,1.00282,0.81781,0.62498,0.46909,0.34764,0.28681,0.66267,0.27838,0.27449,0.26801,0.27044,1.01995,2.02973
15.90000,1.51868,1.33328,1.15663,1.00256,0.81724,0.62498,0.46903,0.34754,0.28675,0.66235,0.27843,0.27454,0.26791,0.27054,1.01980,2.03095
15.91000,1.51899,1.33403,1.15733,1.00256,0.81740,0.62478,0.46920,0.34769,0.28696,0.66230,0.27838,0.27459,0.26806,0.27054,1.01990,2.03368
15.92000,1.51692,1.33236,1.15631,1.00213,0.81689,0.62468,0.46869,0.34759,0.28696,0.66204,0.27838,0.27449,0.26806,0.27049,1.01995,2.02730
15.93000,1.51655,1.33124,1.15544,1.00176,0.81622,0.62448,0.46841,0.34728,0.28696,0.66172,0.27833,0.27449,0.26791,0.27049,1.01995,2.02487
15.94000,1.51588,1.33038,1.15420,1.00118,0.81571,0.62392,0.46818,0.34728,0.28686,0.66172,0.27823,0.27439,0.26775,0.27044,1.01995,2.02305
15.95000,1.51422,1.32925,1.15339,1.00070,0.81499,0.62351,0.46785,0.34702,0.28675,0.66177,0.27818,0.27433,0.26754,0.27044,1.01985,2.02275
15.96000,1.51816,1.33177,1.15501,1.00054,0.81525,0.62346,0.46768,0.34707,0.28670,0.66162,0.27797,0.27418,0.26759,0.27049,1.01985,2.02518
15.97000,1.51635,1.33081,1.15479,1.00054,0.81546,0.62321,0.46785,0.34723,0.28681,0.66125,0.27797,0.27428,0.26759,0.27044,1.01985,2.02791
15.98000,1.51339,1.32872,1.15285,1.00022,0.81474,0.62285,0.46751,0.34686,0.28665,0.66151,0.27786,0.27418,0.26723,0.27044,1.01995,2.02062
15.99000,1.51339,1.32818,1.15231,0.99964,0.81428,0.62224,0.46728,0.34676,0.28660,0.66141,0.27776,0.27413,0.26728,0.27023,1.01990,2.02002
16.00000,1.51163,1.32764,1.15203,0.99927,0.81377,0.62188,0.46689,0.34660,0.28644,0.66141,0.27766,0.27382,0.26702,0.27023,1.01985,2.01728
16.01000,1.50681,1.32394,1.14895,0.99773,0.81239,0.62127,0.46649,0.34624,0.28634,0.66125,0.27745,0.27382,0.26702,0.26997,1.01980,2.02002
16.02000,1.51044,1.32518,1.14987,0.99789,0.81239,0.62082,0.46615,0.34629,0.28634,0.66125,0.27724,0.27366,0.26671,0.27002,1.01985,2.01546
16.03000,1.51049,1.32496,1.14944,0.99720,0.81193,0.62026,0.46592,0.34613,0.28623,0.66130,0.27719,0.27356,0.26671,0.26986,1.01980,2.01668
16.04000,1.51168,1.32587,1.15020,0.99736,0.81223,0.62016,0.46598,0.34593,0.28597,0.66125,0.27698,0.27330,0.26639,0.26981,1.01990,2.01485
16.05000,1.50681,1.32292,1.14809,0.99656,0.81126,0.61919,0.46581,0.34577,0.28592,0.66099,0.27677,0.27335,0.26645,0.26965,1.01995,2.01303
16.06000,1.50997,1.32459,1.14895,0.99630,0.81116,0.61909,0.46542,0.34567,0.28582,0.66083,0.27667,0.27309,0.26618,0.26960,1.01990,2.01091
16.07000,1.50718,1.32265,1.14728,0.99545,0.81044,0.61878,0.46525,0.34551,0.28561,0.66073,0.27672,0.27294,0.26608,0.26944,1.01985,2.01273
16.08000,1.50863,1.32319,1.14755,0.99513,0.81029,0.61843,0.46513,0.34520,0.28556,0.66067,0.27651,0.27284,0.26603,0.26950,1.02001,2.01182
16.09000,1.50686,1.32319,1.14841,0.99524,0.81090,0.61863,0.46508,0.34535,0.28546,0.66083,0.27651,0.27278,0.26598,0.26924,1.01969,2.01577
16.10000,1.50914,1.32469,1.14928,0.99545,0.81111,0.61848,0.46525,0.34530,0.28540,0.66062,0.27646,0.27263,0.26598,0.26924,1.01985,2.01698
16.11000,1.50790,1.32362,1.14825,0.99492,0.81055,0.61797,0.46485,0.34551,0.28530,0.66067,0.27641,0.27268,0.26598,0.26908,1.01990,2.01212
16.12000,1.50402,1.32094,1.14652,0.99449,0.80988,0.61767,0.46474,0.34530,0.28530,0.66057,0.27630,0.27263,0.26587,0.26913,1.01990,2.01455
16.13000,1.50267,1.31997,1.14587,0.99391,0.80952,0.61736,0.46440,0.34520,0.28520,0.66062,0.27620,0.27253,0.26561,0.26892,1.01985,2.00878
16.14000,1.50427,1.31997,1.14501,0.99312,0.80860,0.61670,0.46417,0.34483,0.28504,0.66062,0.27610,0.27242,0.26551,0.26887,1.01980,2.00726
16.15000,1.50034,1.31761,1.14382,0.99264,0.80819,0.61635,0.46367,0.34457,0.28494,0.66062,0.27584,0.27227,0.26530,0.26877,1.01985,2.00544
16.16000,1.49697,1.31520,1.14166,0.99168,0.80707,0.61563,0.46316,0.34431,0.28494,0.66057,0.27573,0.27206,0.26519,0.26871,1.01995,2.00119
16.17000,1.49930,1.31558,1.14128,0.99099,0.80625,0.61502,0.46254,0.34390,0.28462,0.66046,0.27542,0.27185,0.26488,0.26845,1.01990,2.00058
16.18000,1.49303,1.31139,1.13836,0.98951,0.80482,0.61385,0.46203,0.34379,0.28426,0.66041,0.27521,0.27160,0.26462,0.26830,1.01980,1.99906
16.19000,1.49407,1.31161,1.13825,0.98919,0.80451,0.61350,0.46169,0.34338,0.28421,0.66041,0.27501,0.27149,0.26436,0.26819,1.01985,1.99755
16.20000,1.49852,1.31440,1.14020,0.98903,0.80487,0.61324,0.46152,0.34348,0.28405,0.66025,0.27475,0.27123,0.26420,0.26788,1.01995,1.99937
16.21000,1.49272,1.31107,1.13804,0.98818,0.80400,0.61243,0.46107,0.34327,0.28390,0.66010,0.27464,0.27118,0.26399,0.26783,1.01990,1.99603
16.22000,1.49567,1.31311,1.13933,0.98792,0.80395,0.61228,0.46067,0.34301,0.28369,0.65994,0.27443,0.27087,0.26378,0.26767,1.01995,1.99724
16.23000,1.49977,1.31509,1.14020,0.98786,0.80451,0.61197,0.46078,0.34317,0.28358,0.65989,0.27449,0.27077,0.26373,0.26757,1.01990,1.99906
16.24000,1.49479,1.31188,1.13820,0.98691,0.80329,0.61131,0.46028,0.34291,0.28343,0.65978,0.27428,0.27061,0.26357,0.26741,1.01985,1.99451
16.25000,1.48899,1.30732,1.13458,0.98558,0.80191,0.61070,0.45988,0.34255,0.28332,0.65973,0.27407,0.27041,0.26352,0.26731,1.01974,1.99147
16.26000,1.48977,1.30743,1.13398,0.98474,0.80099,0.60974,0.45926,0.34223,0.28317,0.65983,0.27376,0.27020,0.26321,0.26705,1.01990,1.98540
16.27000,1.48811,1.30641,1.13355,0.98399,0.80063,0.60933,0.45898,0.34203,0.28291,0.65968,0.27355,0.26999,0.26295,0.26694,1.02001,1.99238
16.28000,1.48604,1.30464,1.13198,0.98298,0.79940,0.60852,0.45841,0.34177,0.28260,0.65968,0.27334,0.26968,0.26274,0.26652,1.01990,1.98479
16.29000,1.48868,1.30539,1.13247,0.98256,0.79920,0.60811,0.45802,0.34145,0.28254,0.65962,0.27308,0.26953,0.26242,0.26642,1.01990,1.98540
16.30000,1.48133,1.30078,1.12890,0.98113,0.79782,0.60710,0.45762,0.34114,0.28229,0.65952,0.27277,0.26943,0.26232,0.26621,1.01980,1.98358
16.31000,1.48511,1.30324,1.13052,0.98097,0.79817,0.60684,0.45711,0.34119,0.28197,0.65947,0.27256,0.26906,0.26211,0.26616,1.01985,1.98267
16.32000,1.48143,1.30051,1.12853,0.98007,0.79715,0.60613,0.45689,0.34078,0.28182,0.65926,0.27256,0.26886,0.26190,0.26579,1.01995,1.98236
16.33000,1.47983,1.29869,1.12647,0.97901,0.79592,0.60537,0.45632,0.34047,0.28161,0.65926,0.27220,0.26870,0.26164,0.26564,1.01990,1.97507
16.34000,1.47750,1.29702,1.12545,0.97789,0.79500,0.60471,0.45576,0.33995,0.28140,0.65915,0.27189,0.26850,0.26143,0.26538,1.01995,1.97477
16.35000,1.46999,1.29204,1.12215,0.97657,0.79378,0.60379,0.45514,0.33974,0.28104,0.65873,0.27158,0.26798,0.26096,0.26527,1.01974,1.97265
16.36000,1.47455,1.29434,1.12307,0.97588,0.79357,0.60334,0.45485,0.33948,0.28093,0.65868,0.27147,0.26788,0.26086,0.26486,1.01980,1.97295
16.37000,1.47232,1.29290,1.12199,0.97530,0.79275,0.60247,0.45418,0.33917,0.28062,0.65847,0.27121,0.26762,0.26060,0.26491,1.01980,1.96809
16.38000,1.47139,1.29182,1.12123,0.97434,0.79235,0.60217,0.45384,0.33901,0.28031,0.65852,0.27090,0.26731,0.26039,0.26449,1.01995,1.96961
16.39000,1.47253,1.29284,1.12220,0.97418,0.79245,0.60166,0.45367,0.33880,0.28026,0.65847,0.27069,0.26705,0.26013,0.26439,1.01974,1.97082
16.40000,1.47377,1.29359,1.12285,0.97408,0.79270,0.60140,0.45378,0.33870,0.28005,0.65868,0.27059,0.26689,0.26013,0.26418,1.01985,1.97325
16.41000,1.46978,1.29070,1.12004,0.97286,0.79107,0.60034,0.45321,0.33854,0.27979,0.65831,0.27043,0.26684,0.25997,0.26381,1.01980,1.96657
16.42000,1.46890,1.28957,1.11896,0.97201,0.79056,0.59983,0.45271,0.33833,0.27969,0.65852,0.27023,0.26669,0.25966,0.26361,1.01974,1.96354
16.43000,1.46486,1.28646,1.11626,0.97047,0.78887,0.59876,0.45203,0.33792,0.27937,0.65837,0.26991,0.26633,0.25934,0.26345,1.01985,1.96050
16.44000,1.46414,1.28534,1.11529,0.96936,0.78785,0.59769,0.45107,0.33766,0.27917,0.65810,0.26960,0.26607,0.25903,0.26324,1.01980,1.96050
16.45000,1.46160,1.28325,1.11399,0.96861,0.78708,0.59703,0.45067,0.33714,0.27880,0.65789,0.26919,0.26565,0.25867,0.26288,1.01969,1.95503
16.46000,1.46414,1.28443,1.11415,0.96766,0.78647,0.59648,0.45011,0.33698,0.27865,0.65784,0.26903,0.26545,0.25851,0.26267,1.01980,1.95594
16.47000,1.46259,1.28346,1.11345,0.96697,0.78626,0.59607,0.44994,0.33667,0.27834,0.65774,0.26872,0.26524,0.25825,0.26246,1.01985,1.95443
16.48000,1.45746,1.28003,1.11124,0.96633,0.78580,0.59520,0.44960,0.33641,0.27808,0.65774,0.26846,0.26498,0.25825,0.26209,1.01985,1.95473
16.49000,1.45886,1.28089,1.11145,0.96564,0.78509,0.59470,0.44915,0.33625,0.27787,0.65784,0.26836,0.26473,0.25783,0.26188,1.01980,1.94987
16.50000,1.45813,1.28052,1.11113,0.96469,0.78452,0.59414,0.44875,0.33589,0.27776,0.65784,0.26815,0.26452,0.25773,0.26173,1.01985,1.95169
16.51000,1.45550,1.27843,1.10935,0.96384,0.78376,0.59353,0.44841,0.33563,0.27750,0.65758,0.26789,0.26431,0.25741,0.26157,1.01980,1.94926
16.52000,1.45684,1.27912,1.10945,0.96315,0.78320,0.59332,0.44791,0.33532,0.27730,0.65753,0.26768,0.26405,0.25715,0.26126,1.01980,1.94744
16.53000,1.45389,1.27617,1.10724,0.96188,0.78207,0.59236,0.44757,0.33501,0.27719,0.65763,0.26747,0.26385,0.25705,0.26110,1.01974,1.94228
16.54000,1.45249,1.27537,1.10664,0.96119,0.78151,0.59200,0.44711,0.33464,0.27688,0.65747,0.26726,0.26359,0.25673,0.26089,1.01990,1.94228
16.55000,1.45301,1.27516,1.10670,0.96098,0.78135,0.59160,0.44689,0.33449,0.27657,0.65753,0.26711,0.26338,0.25647,0.26074,1.01985,1.94228
16.56000,1.45374,1.27575,1.10697,0.96045,0.78125,0.59124,0.44689,0.33433,0.27641,0.65726,0.26675,0.26312,0.25632,0.26037,1.01985,1.94441
16.57000,1.45182,1.27457,1.10551,0.95971,0.78043,0.59073,0.44655,0.33428,0.27615,0.65705,0.26664,0.26307,0.25632,0.26027,1.01974,1.93985
16.58000,1.45135,1.27371,1.10502,0.95886,0.77987,0.58997,0.44610,0.33381,0.27589,0.65684,0.26638,0.26276,0.25605,0.26011,1.01980,1.93803
16.59000,1.44825,1.27216,1.10421,0.95833,0.77972,0.58951,0.44576,0.33365,0.27574,0.65663,0.26628,0.26250,0.25590,0.25980,1.01974,1.94046
16.60000,1.44732,1.27017,1.10227,0.95753,0.77844,0.58865,0.44536,0.33334,0.27563,0.65684,0.26591,0.26240,0.25569,0.25969,1.01985,1.93135
16.61000,1.45110,1.27242,1.10362,0.95727,0.77880,0.58875,0.44508,0.33350,0.27527,0.65669,0.26576,0.26225,0.25553,0.25954,1.01985,1.93985
16.62000,1.44753,1.27082,1.10281,0.95695,0.77859,0.58845,0.44485,0.33339,0.27522,0.65648,0.26565,0.26209,0.25538,0.25938,1.01985,1.93864
16.63000,1.44897,1.27119,1.10270,0.95631,0.77829,0.58809,0.44452,0.33324,0.27506,0.65642,0.26550,0.26199,0.25543,0.25912,1.01990,1.93469
16.64000,1.44313,1.26803,1.10016,0.95515,0.77691,0.58743,0.44401,0.33282,0.27496,0.65632,0.26539,0.26178,0.25511,0.25907,1.01985,1.93438
16.65000,1.44380,1.26728,1.09962,0.95467,0.77645,0.58697,0.44367,0.33282,0.27465,0.65611,0.26519,0.26157,0.25496,0.25876,1.01985,1.92983
16.66000,1.44504,1.26792,1.10011,0.95456,0.77635,0.58662,0.44339,0.33256,0.27454,0.65595,0.26498,0.26137,0.25464,0.25855,1.01990,1.93135
16.67000,1.44390,1.26723,1.09951,0.95398,0.77619,0.58641,0.44316,0.33246,0.27439,0.65590,0.26493,0.26111,0.25475,0.25834,1.01985,1.93408
16.68000,1.44784,1.26926,1.10076,0.95430,0.77650,0.58657,0.44305,0.33251,0.27418,0.65559,0.26487,0.26111,0.25444,0.25823,1.01985,1.93013
16.69000,1.44437,1.26787,1.09973,0.95361,0.77594,0.58621,0.44293,0.33230,0.27413,0.65532,0.26472,0.26101,0.25449,0.25803,1.01980,1.93165
16.70000,1.44318,1.26685,1.09908,0.95308,0.77543,0.58591,0.44243,0.33209,0.27397,0.65543,0.26456,0.26080,0.25423,0.25803,1.01990,1.93104
16.71000,1.44106,1.26498,1.09779,0.95255,0.77527,0.58560,0.44243,0.33215,0.27371,0.65532,0.26446,0.26064,0.25428,0.25777,1.01990,1.93104
16.72000,1.44359,1.26664,1.09887,0.95228,0.77497,0.58540,0.44209,0.33189,0.27376,0.65543,0.26420,0.26054,0.25402,0.25777,1.01990,1.92740
16.73000,1.44173,1.26583,1.09860,0.95239,0.77537,0.58524,0.44203,0.33199,0.27355,0.65532,0.26415,0.26033,0.25402,0.25750,1.01969,1.92983
16.74000,1.44266,1.26567,1.09789,0.95191,0.77471,0.58484,0.44192,0.33163,0.27345,0.65548,0.26410,0.26023,0.25402,0.25745,1.01985,1.92770
16.75000,1.43268,1.25935,1.09357,0.95048,0.77302,0.58408,0.44147,0.33147,0.27335,0.65532,0.26394,0.26013,0.25376,0.25740,1.01985,1.92527
16.76000,1.43397,1.25957,1.09325,0.94979,0.77236,0.58336,0.44090,0.33126,0.27319,0.65511,0.26363,0.25997,0.25365,0.25714,1.01990,1.92072
16.77000,1.43464,1.25935,1.09325,0.94900,0.77185,0.58306,0.44051,0.33085,0.27309,0.65517,0.26352,0.25982,0.25344,0.25709,1.01980,1.92072
16.78000,1.43376,1.25887,1.09228,0.94841,0.77123,0.58255,0.44022,0.33053,0.27267,0.65522,0.26342,0.25961,0.25313,0.25688,1.01995,1.91981
16.79000,1.43764,1.25989,1.09265,0.94778,0.77077,0.58230,0.43977,0.33043,0.27257,0.65506,0.26316,0.25935,0.25303,0.25672,1.01985,1.91525
16.80000,1.43143,1.25635,1.08968,0.94650,0.76929,0.58123,0.43938,0.33001,0.27241,0.65480,0.26295,0.25909,0.25276,0.25667,1.01980,1.91374
16.81000,1.42709,1.25357,1.08823,0.94550,0.76858,0.58077,0.43892,0.32975,0.27220,0.65485,0.26264,0.25894,0.25256,0.25636,1.01974,1.91161
16.82000,1.42662,1.25249,1.08709,0.94507,0.76796,0.58016,0.43853,0.32944,0.27210,0.65448,0.26248,0.25868,0.25224,0.25604,1.01980,1.91009
16.83000,1.43009,1.25485,1.08909,0.94486,0.76837,0.57981,0.43858,0.32929,0.27189,0.65448,0.26222,0.25858,0.25203,0.25584,1.01990,1.91100
16.84000,1.43268,1.25624,1.08936,0.94459,0.76847,0.57986,0.43847,0.32934,0.27168,0.65454,0.26212,0.25842,0.25198,0.25568,1.01969,1.91738
16.85000,1.43102,1.25657,1.09044,0.94475,0.76914,0.58001,0.43847,0.32939,0.27158,0.65422,0.26191,0.25827,0.25198,0.25558,1.01985,1.91616
16.86000,1.42926,1.25464,1.08877,0.94433,0.76852,0.57950,0.43808,0.32934,0.27137,0.65427,0.26186,0.25827,0.25193,0.25552,1.01985,1.91495
16.87000,1.42704,1.25276,1.08704,0.94343,0.76776,0.57930,0.43796,0.32903,0.27127,0.65417,0.26181,0.25811,0.25177,0.25537,1.01985,1.91131
16.88000,1.42719,1.25292,1.08752,0.94300,0.76730,0.57864,0.43757,0.32897,0.27122,0.65401,0.26165,0.25801,0.25172,0.25531,1.01990,1.90979
16.89000,1.42419,1.25062,1.08536,0.94205,0.76633,0.57813,0.43723,0.32866,0.27106,0.65380,0.26150,0.25775,0.25156,0.25500,1.01980,1.90584
16.90000,1.42316,1.24960,1.08418,0.94147,0.76551,0.57762,0.43695,0.32845,0.27090,0.65354,0.26129,0.25760,0.25130,0.25500,1.01980,1.90766
16.91000,1.42549,1.25062,1.08488,0.94094,0.76520,0.57722,0.43655,0.32835,0.27075,0.65343,0.26113,0.25744,0.25109,0.25474,1.01985,1.90493
16.92000,1.42238,1.24848,1.08315,0.94046,0.76474,0.57681,0.43633,0.32804,0.27059,0.65322,0.26103,0.25729,0.25094,0.25469,1.01995,1.90493
16.93000,1.42073,1.24821,1.08320,0.93993,0.76449,0.57645,0.43599,0.32788,0.27044,0.65307,0.26082,0.25713,0.25083,0.25443,1.01995,1.90311
16.94000,1.42249,1.24826,1.08310,0.93966,0.76428,0.57640,0.43576,0.32767,0.27018,0.65322,0.26061,0.25692,0.25057,0.25432,1.01985,1.90341
16.95000,1.42249,1.24826,1.08310,0.93908,0.76392,0.57605,0.43576,0.32752,0.27012,0.65328,0.26061,0.25682,0.25052,0.25417,1.01974,1.90311
16.96000,1.41943,1.24596,1.08121,0.93807,0.76321,0.57539,0.43531,0.32736,0.26997,0.65333,0.26046,0.25656,0.25041,0.25391,1.01980,1.90189
16.97000,1.41333,1.24114,1.07775,0.93691,0.76147,0.57457,0.43452,0.32695,0.26976,0.65296,0.26020,0.25646,0.25031,0.25380,1.01985,1.89430
16.98000,1.41344,1.24114,1.07716,0.93606,0.76091,0.57402,0.43418,0.32658,0.26945,0.65275,0.25989,0.25630,0.24994,0.25344,1.01990,1.89369
16.99000,1.41612,1.24248,1.07818,0.93611,0.76076,0.57376,0.43395,0.32663,0.26945,0.65270,0.25978,0.25605,0.24968,0.25333,1.01985,1.89400
17.00000,1.41225,1.24071,1.07705,0.93511,0.76009,0.57341,0.43356,0.32632,0.26908,0.65280,0.25958,0.25584,0.24932,0.25328,1.01995,1.89339
17.01000,1.41245,1.23975,1.07581,0.93415,0.75922,0.57285,0.43305,0.32585,0.26903,0.65254,0.25926,0.25563,0.24932,0.25312,1.01995,1.88884
17.02000,1.40920,1.23696,1.07375,0.93325,0.75820,0.57219,0.43271,0.32559,0.26877,0.65233,0.25906,0.25543,0.24906,0.25297,1.02001,1.88823
17.03000,1.40956,1.23685,1.07321,0.93224,0.75759,0.57153,0.43237,0.32523,0.26846,0.65218,0.25890,0.25512,0.24890,0.25260,1.01985,1.88550
17.04000,1.41406,1.23991,1.07505,0.93224,0.75800,0.57168,0.43215,0.32513,0.26836,0.65191,0.25874,0.25501,0.24853,0.25245,1.01974,1.88732
17.05000,1.41157,1.23857,1.07456,0.93187,0.75800,0.57132,0.43215,0.32507,0.26820,0.65155,0.25859,0.25470,0.24859,0.25224,1.01985,1.88823
17.06000,1.41204,1.23884,1.07473,0.93187,0.75800,0.57142,0.43198,0.32492,0.26799,0.65160,0.25854,0.25465,0.24848,0.25219,1.01974,1.89309
17.07000,1.41328,1.23975,1.07527,0.93150,0.75800,0.57107,0.43181,0.32492,0.26794,0.65144,0.25843,0.25450,0.24833,0.25208,1.01995,1.88641
17.08000,1.40625,1.23503,1.07149,0.93002,0.75631,0.57036,0.43135,0.32461,0.26784,0.65165,0.25833,0.25450,0.24833,0.25193,1.01990,1.88458
17.09000,1.40299,1.23187,1.06884,0.92890,0.75478,0.56949,0.43085,0.32440,0.26758,0.65149,0.25807,0.25434,0.24812,0.25172,1.01990,1.88064
17.10000,1.40258,1.23075,1.06798,0.92827,0.75411,0.56868,0.43039,0.32403,0.26747,0.65155,0.25781,0.25403,0.24775,0.25156,1.01974,1.87821
17.11000,1.39653,1.22684,1.06479,0.92657,0.75237,0.56812,0.42966,0.32341,0.26727,0.65155,0.25745,0.25382,0.24749,0.25130,1.01980,1.87517
17.12000,1.39937,1.22802,1.06582,0.92599,0.75222,0.56756,0.42932,0.32299,0.26701,0.65149,0.25724,0.25351,0.24707,0.25114,1.01985,1.87365
